LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
3904371,CANTON CITY,CANTON,OH,104,FALSE,TRUE,0,0.021558872305141,0.021558872305141,5581.16332826087,7334.05235294118,0.314072339686665,0.888888888888889,1,0.125,17.3184325012343,15.0724637681159,-0.129686606045803,0.161239660768506,0.579710144927536,2.59533220402786,0.36610477087914,0.434782608695652,0.187590666058772,74.0267558528428,27,-47.0267558528428
3904429,MANSFIELD CITY,MANSFIELD,OH,130,FALSE,TRUE,0,0.0426509186351706,0.0426509186351706,10017.6074982332,11155.4633333333,0.113585587706526,0.625,1,0.6,14.2951691099208,10,-0.300462979968523,0.075187969924812,0.230769230769231,2.06923076923077,0.290726817042607,0.461538461538462,0.587533156498674,56.0978593272171,,
3904481,SPRINGFIELD CITY,SPRINGFIELD,OH,263,FALSE,TRUE,0,0.0830438901168298,0.0830438901168298,7161.97085997795,10999.1326341463,0.535768973259995,0.8,1,0.25,16.8626951492937,12.2325581395349,-0.274578705762392,0.10840108401084,0.19047619047619,0.757142857142857,0.010840108401084,0,-1,85,2.5,-82.5
4022770,OKLAHOMA CITY,OKLAHOMA CITY,OK,776,FALSE,TRUE,0,0.05812734082397,0.05812734082397,4790.80321006269,1145.33297077922,-0.760930908542947,1,1,0,15.3151850307314,79.6062777638086,4.19786588304817,0.24794319846726,0.0925925925925926,-0.626557239057239,0.430519553702243,0.296296296296296,-0.311770409152608,77.3382679496669,50,-27.3382679496669
4100015,GERVAIS SD 1,GERVAIS,OR,52,FALSE,FALSE,0,0.0871021775544389,0.0871021775544389,3325.70820945946,2964.74492753623,-0.108537267610106,0,0,,18.7139140392236,21.6666666666667,0.157783808414115,0,0,,0.0685871056241427,0,-1,97.5,,
4101120,GREATER ALBANY PUBLIC SD 8J,ALBANY,OR,281,FALSE,FALSE,0,0.0590212140306658,0.0590212140306658,5079.67086252772,3865.09294326241,-0.239105633442737,0.8,0,-1,23.5860451462891,51.0909090909091,1.16614988964979,0.0921614280170741,0.125,0.356315789473684,0.130966239813737,0.375,1.86333333333333,91.4792993630573,27,-64.4792993630573
4101710,BAKER SD 5J,BAKER CITY,OR,42,FALSE,FALSE,0.0265210608424337,0.0259259259259259,-0.000595134916507773,3925.65022556391,4301.67441860465,0.0957864739431099,0.6,0,-1,21.9621181244534,50.6024096385542,1.30407692699784,0.102615028136379,0,-1,0.215160542866601,0,-1,82,,
4101920,BEAVERTON SD 48J,BEAVERTON,OR,180,FALSE,FALSE,0.0290043802533444,0.00904249974881945,-0.0199618805045249,4634.47774374681,8540.88343558282,0.842900949757895,1,1,0,23.2569512288964,11.3708149084018,-0.511078868571831,0.0736648250460405,0.106269925611052,0.442614240170032,0.0613873542050338,0,-1,80.8297592174568,42,-38.8297592174567
4101980,BEND-LAPINE ADMINISTRATIVE SD 1,BEND,OR,160,FALSE,FALSE,0.0242998352553542,0.0185895201580109,-0.00571031509734328,3428.05260848775,4849.09952941177,0.414534747047216,0,0,,25.336244661037,16.2932790224033,-0.356918152615582,0,0,,0.448980883656159,1,1.22726631890596,85.016849199663,32,-53.016849199663
4102040,BETHEL SD 52,EUGENE,OR,113,FALSE,FALSE,0,0.0456934896886373,0.0456934896886373,2681.78227519866,3331.96542372881,0.242444420094464,1,0,-1,27.1137067104978,15.6944444444444,-0.421161974936909,0.249536076847506,0.333333333333333,0.335812190142899,0.311101408143216,0,-1,78,,
4102490,HARNEY COUNTY SD 3,BURNS,OR,36,FALSE,FALSE,0,0.0818181818181818,0.0818181818181818,7743.69017199017,5558.36581395349,-0.282207101459361,0,0,,14.8951645065875,18,0.208445867921723,0.0827814569536424,0,-1,0.70364238410596,0.5,-0.289411764705882,,,
4102800,CENTENNIAL SD 28J,PORTLAND,OR,122,FALSE,FALSE,0.0167310167310167,0.0425087108013937,0.025777694070377,4590.43334544134,9481.84962406015,1.06556743351396,1,0,-1,25.1013140974301,9.95918367346939,-0.603240546099974,0.0915492957746479,0.307692307692308,2.36094674556213,0.169014084507042,0.0769230769230769,-0.544871794871795,82,,
4103390,COQUILLE SD 8,COQUILLE,OR,92,FALSE,FALSE,0,0.17658349328215,0.17658349328215,4829.761875,2874.59591836735,-0.404816222255813,0,0,,20.2327043145374,29.304347826087,0.448365348028712,0.245614035087719,0,-1,0.0350877192982456,0,-1,,,
4103720,CROOK COUNTY SD,PRINEVILLE,OR,54,FALSE,FALSE,0,0.0282722513089005,0.0282722513089005,2877.00065599174,1671.88392857143,-0.418879545581782,0.75,0,-1,23.222372759775,24.8847926267281,0.0715869943244017,0.107360133603722,0,-1,0.286293689609925,0.630914826498423,1.20373291272345,34.5609756097561,,
4104500,EAGLE POINT SD 9,EAGLE POINT,OR,38,FALSE,FALSE,0,0.0187932739861523,0.0187932739861523,3489.70763211382,16431.0395,3.70842868004023,0.333333333333333,0,-1,24.2641984436286,13.2404181184669,-0.454322872060766,0.222326234495671,0.25,0.124473684210526,0.234027615258601,0.25,0.06825,73,2.5,-70.5
4104740,EUGENE SD 4J,EUGENE,OR,236,FALSE,FALSE,0.0286316192664943,0.0260456903211566,-0.0025859289453377,4259.89808628694,5376.25498007968,0.262061878284461,0.923076923076923,1,0.0833333333333333,23.85088647374,21.4545454545455,-0.100471780025154,0.0834567236505586,0,-1,0.107686095032979,0.0909090909090909,-0.155795454545455,82.5747899159664,7.5,-75.0747899159664
4106300,HERMISTON SD 8,HERMISTON,OR,145,FALSE,FALSE,0,0.0543478260869565,0.0543478260869565,3659.30237260497,1287.2713559322,-0.648219462384623,1,0,-1,21.4697663757044,30.7203389830509,0.430865080013843,0.134453781512605,0,-1,0.310924369747899,0,-1,85,12,-73
4107080,KLAMATH FALLS CITY SCHOOLS,KLAMATH FALLS,OR,45,FALSE,FALSE,0,0.0272232304900182,0.0272232304900182,4710.37318380062,4738.55534883721,0.0059830004835938,0.666666666666667,0,-1,21.6217782996004,12.8571428571429,-0.405361451820063,0.146159978740367,0,-1,0.298963592878023,0.285714285714286,-0.0443174603174603,52,,
4108040,MEDFORD SD 549C,MEDFORD,OR,242,FALSE,FALSE,0,0.0378479824835784,0.0378479824835784,3343.23074153239,3466.8644047619,0.0369802962426834,0.4,1,1.5,22.5309514408872,21.0069444444444,-0.0676405965563065,0.0692257691752131,0.248372093023256,2.58785602503912,0.12639029322548,0.27906976744186,1.208,74.6392199349946,17,-57.6392199349946
4108160,MILTON-FREEWATER UNIFIED SD 7,MILTON-FREEWATER,OR,84,FALSE,FALSE,0,0.0827586206896552,0.0827586206896552,4862.85610695187,4192.60978021978,-0.137829767525697,1,0,-1,20.0264277220052,42,1.09722875107926,0.153508771929825,0,-1,0.614035087719298,0,-1,87,,
4109510,PENDLETON SD 16,PENDLETON,OR,49,FALSE,FALSE,0,0.0282258064516129,0.0282258064516129,4419.35605558841,9413.53617021277,1.13006964177712,0.666666666666667,1,0.5,22.8181950250947,20.4166666666667,-0.105246201804608,0.141025641025641,0.35,1.48181818181818,0.653846153846154,0.5,-0.235294117647059,86,,
4110040,PORTLAND SD 1J,PORTLAND,OR,621,FALSE,TRUE,0.112619248035915,0.0349898580121704,-0.0776293900237443,4301.91575173155,5074.54819078947,0.179601945655708,0.869565217391304,1,0.15,20.6034373383889,18.2520576131687,-0.114125603733074,0.0983570366239078,0.173913043478261,0.768181001052929,0.322055029563886,0.246376811594203,-0.234985362818782,79.975321888412,22,-57.975321888412
4110520,REYNOLDS SD 7,FAIRVIEW,OR,250,FALSE,FALSE,0.0815450643776824,0.0452980612429788,-0.0362470031347036,3757.18291968024,8360.91007874016,1.22531355472353,1,1,0,23.9723980543778,11.9846596356663,-0.500064215166087,0.0851445216222272,0.0952380952380952,0.118546365914787,0.188214205691239,0.142857142857143,-0.240986394557823,63,37,-26
4110820,SALEM-KEIZER SD 24J,SALEM,OR,773,FALSE,TRUE,0.00824050920663787,0.0365813260139132,0.0283408168072753,4004.93023843399,7064.53023047375,0.763958373775851,0.947368421052632,1,0.0555555555555556,24.3930448252293,15.587465347803,-0.360987303574287,0.107654332222361,0.0624739691795085,-0.419679934008899,0.459191682497071,0.722199083715119,0.572761683721755,81.796442687747,13,-68.796442687747
4111220,SHERIDAN SD 48J,SHERIDAN,OR,48,FALSE,FALSE,0,0.114014251781473,0.114014251781473,7086.26205804749,10179.6875,0.436538391695445,0,0,,17.2459385118903,24,0.391632005614142,0.178651183564091,0,-1,0.357302367128182,0,-1,,,
4111580,SOUTH LANE SD 45J3,COTTAGE GROVE,OR,75,FALSE,FALSE,0.123588456712673,0.0459558823529412,-0.0776325743597313,3052.89507754552,3670.12820512821,0.202179607194013,0.5,0,-1,24.4989817222232,17.3210161662818,-0.292990363327233,0.064532782653588,0.2,2.0992,0.0516262261228704,0.4,6.748,87,,
4111720,ST HELENS SD 502,ST HELENS,OR,82,FALSE,FALSE,0,0.0533159947984395,0.0533159947984395,4325.75113772455,3601.66297619048,-0.167390156872261,1,0,-1,22.4280556809362,23.4285714285714,0.0446100081910221,0.0415183867141162,0,-1,0.207591933570581,0.571428571428571,1.75265306122449,85,,
4112240,TIGARD-TUALATIN SD 23J,TIGARD,OR,144,FALSE,FALSE,0.00359125040809664,0.0211081794195251,0.0175169290114284,3914.28987449574,11448.1041780822,1.92469503923927,1,1,0,24.5956195336183,14.4144144144144,-0.413943836840043,0.0644387432112751,0,-1,0.436477526405224,0.222222222222222,-0.490873621713316,86.8867497168743,82,-4.88674971687429
4113170,WEST LINN-WILSONVILLE SD 3J,TUALATIN,OR,96,FALSE,FALSE,0,0.0190741108682694,0.0190741108682694,4315.53973636179,7521.49058252427,0.742885257005014,0.666666666666667,1,0.5,21.8220766166916,12.5984251968504,-0.422675237643795,0.0665455673208985,0.129032258064516,0.939006056440875,0.311594523946657,0.129032258064516,-0.585896900785697,90.8333333333333,,
4113490,WINSTON-DILLARD SD 116,WINSTON,OR,20,FALSE,FALSE,0,0.0204918032786885,0.0204918032786885,2962.27925388601,1061.56961538462,-0.64163756202525,0.666666666666667,0,-1,23.146284071489,20,-0.135930418108215,0.0434782608695652,0,-1,0.108695652173913,0,-1,77,,
4180180,MULTNOMAH ESD,PORTLAND,OR,265,FALSE,FALSE,0.830618892508143,1,0.169381107491857,,0,,,0.333333333333333,,,,,,0.0833333333333333,,,0.333333333333333,,,,
4202340,ALTOONA AREA SD,ALTOONA,PA,42,FALSE,TRUE,0,0.0112903225806452,0.0112903225806452,4428.50205483246,5878.60918367347,0.327448674718042,0.666666666666667,1,0.5,14.9275991160316,8.04597701149425,-0.460999927118004,0.0972215115386583,0,-1,0.465639871053574,1,1.14758241758242,88,,
4216980,NORRISTOWN AREA SD,NORRISTOWN,PA,130,FALSE,TRUE,0,0.0199020208205756,0.0199020208205756,8132.82053095975,6920.494609375,-0.149065864292678,1,1,0,21.6285201108726,15.2941176470588,-0.29287267142376,0.0755667506297229,0.222222222222222,1.94074074074074,0.0125944584382872,0,-1,83.9364261168385,52,-31.9364261168385
4400150,CHARIHO,WOOD RIVER JUNCTION,RI,42,FALSE,FALSE,0,0.0188933873144399,0.0188933873144399,8284.24340309372,27719.914893617,2.34610097082192,1,0,-1,14.8178569280854,10,-0.325138577829955,0.0471398305084746,0.217391304347826,3.61162677088422,0.242584745762712,0.456521739130435,0.881906208467819,92,,
4400900,PROVIDENCE,PROVIDENCE,RI,1167,FALSE,TRUE,0.0708875349909435,0.0874681457052916,0.016580610714348,9105.71078649715,11179.5021132713,0.227746232600471,0.866666666666667,0.333333333333333,-0.615384615384616,15.9678015823895,14.8381662382177,-0.0707445754722886,0.128505918737336,0.019125944343502,-0.851166821486292,0.332515729977605,0.420770775557043,0.265416152148298,71.6461538461539,77,5.35384615384615
4602070,ABERDEEN SCHOOL DISTRICT 06-1,ABERDEEN,SD,15,FALSE,FALSE,0,0.00700934579439252,0.00700934579439252,3327.29370041997,8147.81130434783,1.44878031155452,1,0,-1,17.1321642015397,5.76666666666667,-0.663401155929359,0.0790279561394843,0.333333333333333,3.21791666666667,0.0592709671046132,0,-1,87,,
4605610,BELLE FOURCHE SCHOOL DISTRICT 09-1,BELLE FOURCHE,SD,44,FALSE,FALSE,0,0.0537897310513447,0.0537897310513447,5668.45912987013,3665.37127659575,-0.353374313438911,1,0,-1,13.7487527198599,,,0.115696104897802,0,-1,0.21210952564597,0.333333333333333,0.571515151515152,97.5,,
4612000,CHAMBERLAIN SCHOOL DISTRICT 07-1,CHAMBERLAIN,SD,28,FALSE,FALSE,0,0.0652680652680653,0.0652680652680653,7593.96323529412,,,1,,,11.3097431612474,6.03448275862069,-0.466435031053779,0.0737100737100737,,,0,,,87,,
4612300,CHESTER AREA SCHOOL DISTRICT 39-1,CHESTER,SD,224,FALSE,FALSE,0,0.577319587628866,0.577319587628866,7946.94797687861,2878.78151260504,-0.637750049329533,1,0,-1,11.3717724887317,31.3874189401978,1.760116681133,0,0,,0,0,,,,
4620100,EAGLE BUTTE SCHOOL DISTRICT 20-1,EAGLE BUTTE,SD,53,FALSE,FALSE,0,0.726027397260274,0.726027397260274,,,,,,,1.50721725923534,17.6666666666667,10.7213802843722,,,,,,,,,
4635480,HURON SCHOOL DISTRICT 02-2,HURON,SD,35,FALSE,FALSE,0.046999276934201,0.0284552845528455,-0.0185439923813555,3954.34984161267,6666.59534883721,0.685889113472678,1,0,-1,14.8254141052228,13.9670773648536,-0.0578963079396802,0.0900900900900901,0,-1,0.0900900900900901,0,-1,77,,
4641300,LEAD-DEADWOOD SCHOOL DISTRICT 40-1,LEAD,SD,84,FALSE,FALSE,0,0.181425485961123,0.181425485961123,6041.17626566416,4015.075,-0.335381915137915,1,1,0,11.0149417379158,5.79310344827586,-0.474068625498511,0.0286286859433152,0,-1,0,0,,,,
4654300,PARKSTON SCHOOL DISTRICT 33-3,PARKSTON,SD,18,FALSE,FALSE,0,0.0708661417322835,0.0708661417322835,3371.82101167315,3940.0303030303,0.168517038534972,1,0,-1,11.8567322599782,10.2272727272727,-0.137429056925374,0.0487804878048781,0,-1,0.0487804878048781,0,-1,,,
4655710,PLANKINTON SCHOOL DISTRICT 01-1,PLANKINTON,SD,56,FALSE,FALSE,0,0.331360946745562,0.331360946745562,7256.71666666667,14872.3428571429,1.04945894132234,1,1,0,12.3379903665726,,,0.122222222222222,0.181818181818182,0.487603305785124,0.188888888888889,0.0454545454545455,-0.759358288770053,,,
4659820,RAPID CITY AREA SCHOOL DISTRICT 51-4,RAPID CITY,SD,372,FALSE,FALSE,0.0310492505353319,0.0559735179055071,0.0249242673701752,3082.88540614542,4060.67826754386,0.317168085277937,1,1,0,15.9820382172018,10.0150604851066,-0.37335524111517,0.193710391008011,0.189189189189189,-0.02334000667334,0.520387420782016,0.594594594594595,0.142599860890302,84.0116429495472,23.3732394366197,-60.6384035129275
4660450,REDFIELD SCHOOL DISTRICT 56-4,REDFIELD,SD,27,FALSE,FALSE,0.0514705882352941,0.0992647058823529,0.0477941176470588,4067.89243027889,4721.63043478261,0.160706807200137,1,0,-1,11.9423042163772,7.12401055408971,-0.403464321037798,0.2,0,-1,0.4,0,-1,,,
4665460,SHANNON COUNTY SCHOOL DISTRICT 65-1,BATESLAND,SD,93,FALSE,FALSE,,0.216279069767442,,3481.54979166667,4540.33589473684,0.304113445570836,1,0,-1,15.5017119379137,,,0.0851063829787234,0,-1,0.404255319148936,0,-1,,,
4666270,SIOUX FALLS SCHOOL DISTRICT 49-5,SIOUX FALLS,SD,88,FALSE,FALSE,0.0367632367632368,0.00776767587607026,-0.0289955608871665,3997.66996719858,4743.84696078431,0.186652975285157,0.9,0,-1,16.8171050706972,11.5925795789328,-0.310667351473459,0.107486783826261,0.16,0.488555097700385,0.248978425489356,0.16,-0.357374038792609,83.5756302521008,,
4666930,SPEARFISH SCHOOL DISTRICT 40-2,SPEARFISH,SD,27,FALSE,FALSE,0,0.0248161764705882,0.0248161764705882,2926.24077490775,50360.7142857143,16.210037778693,1,0,-1,14.7156364107335,,,0.0694444444444445,0,-1,0.0277777777777778,0,-1,92,,
4700001,HAMBLEN COUNTY,MORRISTOWN,TN,19,FALSE,FALSE,0.00574468085106383,0.00365806700038506,-0.00208661385067877,3146.60006554849,16899.5404761905,4.37073035153729,1,1,0,17.2206874238495,2.71428571428571,-0.842382266893329,0.144801170865382,0,-1,0.300501354591598,0.142857142857143,-0.52460399703923,91.0587275693312,,
4700148,SHELBY CO,MEMPHIS,TN,378,FALSE,FALSE,0.00493653032440056,0.00493653032440056,0,4739.73354623809,1445.67704419889,-0.694987697072903,0.927927927927928,1,0.0776699029126214,22.257196969697,,,0.0286363888426773,0,-1,0.301447346531359,0.25,-0.170667770419426,74.6242725094146,,
4700510,CARTER COUNTY,ELIZABETHTON,TN,11,FALSE,FALSE,0.00931414055884843,0.00521574205784732,-0.00409839850100111,3834.44388038278,15368.684375,3.00806084387544,1,0,-1,14.2396954229646,2.75,-0.806877891814664,0.1,0,-1,0.12,0,-1,87.3857142857143,,
4702220,KNOX COUNTY,KNOXVILLE,TN,186,FALSE,FALSE,0.00284397724818201,0.00613598126216475,0.00329200401398273,3566.63415739692,10005.2671782178,1.80524066575981,1,1,0,16.6579642343189,3.87577803541795,-0.767331831134982,0.136196961760084,0,-1,0.247511786275537,0.390243902439024,0.576667957155762,88.9685097941979,,
4702580,MADISON COUNTY,JACKSON,TN,44,FALSE,FALSE,0.00280347631062518,0.00692150385401919,0.00411802754339402,4187.43884835025,18659.9960377359,3.45618353210995,1,1,0,14.4464438979346,3.38461538461539,-0.765712904260177,0.0914699000212721,0,-1,0.265900872154861,0.37037037037037,0.392888888888889,94.9328193832599,,
4703030,MONTGOMERY COUNTY,CLARKSVILLE,TN,139,FALSE,FALSE,0,0.00879301619433198,0.00879301619433198,4019.85044210526,2889.18823529412,-0.28126971963141,1,1,0,17.4372549760967,34.75,0.992859543984187,0.146341463414634,0,-1,0.327235772357724,0.166666666666667,-0.490683229813665,93.2356071601355,97.5,4.26439283986454
4703180,DAVIDSON COUNTY,NASHVILLE,TN,690,FALSE,FALSE,0.00408611846925548,0.0156732691259313,0.0115871506566758,3768.43867324612,5424.30358310627,0.439403438250405,0.895522388059702,1,0.116666666666667,18.2273181387556,13.3968633540373,-0.26501182170336,0.204647936177593,0.164179104477612,-0.19774854540855,0.219134480014691,0.343283582089552,0.566542983406987,78.5739182692308,,
4703480,PUTNAM COUNTY,COOKEVILLE,TN,76,FALSE,FALSE,0.00950251537171604,0.0120253164556962,0.00252280108398016,3134.40405063291,8333.82148148148,1.65882169205297,1,1,0,18.9092411426704,7.6,-0.598080116348513,0.153439153439153,0,-1,0.238095238095238,0.181818181818182,-0.236363636363636,92.7308168316832,,
4703690,RUTHERFORD COUNTY,MURFREESBORO,TN,80,FALSE,FALSE,0,0.00323781771086288,0.00323781771086288,3615.94102198431,20513.1203529412,4.67296873157634,1,1,0,16.2472345498203,3.21153846153846,-0.80233322466721,0.108958321920101,0.0689655172413793,-0.367046811789636,0.221751489807223,0.137931034482759,-0.37799274943917,92.6218562874251,,
4703780,SEVIER COUNTY,SEVIERVILLE,TN,23,FALSE,FALSE,0.00465036169479848,0.00329985652797704,-0.00135050516682144,4355.73434967081,9366.08326086956,1.15028799026217,0.9,0.5,-0.444444444444444,16.5933031683571,2.12608695652174,-0.871870782149264,0.0500284252416146,0,-1,0.296759522455941,0.454545454545455,0.531696273075583,85.9738197424893,,
4704020,SUMNER COUNTY,GALLATIN,TN,104,FALSE,FALSE,0,0.00657811511701455,0.00657811511701455,3137.85377511071,14232.3784810127,3.5357048164268,1,1,0,15.7341614863407,5.2,-0.669508921430971,0.0950618407613038,0.257731958762887,1.71120311471814,0.588574375777434,0.412371134020619,-0.29937294080136,89.6787190082645,,
4704080,TIPTON COUNTY,COVINGTON,TN,87,FALSE,FALSE,0.00905936777178103,0.0142599573840354,0.00520058961225437,4831.92281651997,16800,2.47687672960381,1,1,0,17.2803187813329,6.69230769230769,-0.612720819737592,0.112094395280236,0.0714285714285714,-0.362781954887218,0.221238938053097,0.142857142857143,-0.354285714285714,97.8843710292249,,
4704290,UNION COUNTY,MAYNARDVILLE,TN,27,FALSE,FALSE,0,0.0174531351001939,0.0174531351001939,2992.90543259557,6082.42857142857,1.03228224493336,1,1,0,15.2724383461756,5.4,-0.646421882504949,0.032258064516129,0,-1,0.247311827956989,1,3.04347826086957,87,,
4704350,WARREN COUNTY,MCMINNVILLE,TN,15,FALSE,FALSE,0.00958702064896755,0.0055167340934167,-0.00407028655555085,3579.6289578714,26556.6736842105,6.41883418554148,1,0,-1,15.673619327163,2.5,-0.840496317550127,0.122093023255814,0.166666666666667,0.365079365079365,0.0755813953488372,0,-1,89,,
4800001,CROSBYTON CISD,CROSBYTON,TX,2,FALSE,FALSE,0.039568345323741,0.0111111111111111,-0.0284572342126299,0,0,,1,0,-1,8.5533410212711,,,0.163398692810458,,,0,,,,,
4800008,DRIPPING SPRINGS ISD,DRIPPING SPRINGS,TX,16,FALSE,TRUE,0,0.00597683974598431,0.00597683974598431,6926.21544461191,9647.47058823529,0.392892072934336,0.5,1,1,19.3325396137056,5.99250936329588,-0.690029893483444,0.1064,0,-1,0.156,0.37037037037037,1.37416904083571,98,,
4800010,HAYS CISD,KYLE,TX,83,FALSE,TRUE,0.00831146106736658,0.00968607772202124,0.00137461665465466,3493.92833451119,8406.78857142857,1.40611362528267,1,1,0,18.1174334783351,7.80075187969925,-0.569433943884635,0.1624618385346,0.18796992481203,0.157009710757384,0.258649932157395,0.281954887218045,0.0901023049426846,90.026973026973,,
4800011,ALVARADO ISD,ALVARADO,TX,15,FALSE,FALSE,0,0.00653879686137751,0.00653879686137751,4485.74000440335,4566.11111111111,0.0179170229725463,0.666666666666667,0,-1,17.0071681190994,15,-0.118018949718344,0.143884892086331,0,-1,0.525179856115108,0,-1,96,,
4800106,PASO DEL NORTE ACADEMY CHARTER DISTRICT,EL PASO,TX,133,FALSE,FALSE,1,1,0,,3718.67827067669,,,0,,,22.1297836938436,,,1,,,0,,,,
4807350,COLLEGE STATION ISD,COLLEGE STATION,TX,66,FALSE,FALSE,0.0083623693379791,0.0100136549840692,0.00165128564609009,5823.77782881641,16079.0769230769,1.76093583850618,0.833333333333333,1,0.2,15.6040414160012,6.02189781021898,-0.61408088778566,0.065589130944015,0.272727272727273,3.15811688311688,0.264698992738346,0.545454545454545,1.06065969428801,93,67,-26
4807410,ABERNATHY ISD,ABERNATHY,TX,2,FALSE,FALSE,0,0.0051948051948052,0.0051948051948052,6410.85567010309,0,-1,1,0,-1,9.48348459239958,,,0.0476190476190476,,,0.30952380952381,,,,,
4807440,ABILENE ISD,ABILENE,TX,426,FALSE,TRUE,0.0388258561465598,0.0531304564729359,0.0143046003263761,4859.41502236254,11284,1.32209019976112,1,0.166666666666667,-0.833333333333333,14.5985379273024,12.8767369423402,-0.117943385394918,0.107427258805513,0.0592885375494071,-0.448105274130252,0.269429555895865,0.256916996047431,-0.0464409326097488,93,77,-16
4807590,ALAMO HEIGHTS ISD,SAN ANTONIO,TX,297,FALSE,TRUE,0.0675314765356734,0.0996644295302013,0.0321329529945279,4563.2094512878,4835.02137254902,0.0595659533411327,1,0.666666666666667,-0.333333333333333,15.591659736866,15.4132474830541,-0.0114428006269298,0.0748859690925182,0.488461538461539,5.52273776223776,0.253250731840153,0.153846153846154,-0.392514474772539,93,,
4807650,ALBA-GOLDEN ISD,ALBA,TX,2,FALSE,FALSE,0.0234604105571848,0.00477326968973747,-0.0186871408674473,7611.76849642005,0,-1,1,0,-1,9.959398137091,2,-0.799184652278178,0.075,,,0.15,,,92,,
4807710,ALDINE ISD,HOUSTON,TX,518,FALSE,TRUE,0.0152996788510807,0.0141414141414141,-0.00115826470966658,5091.98205142445,13821.551889313,1.71437561046518,1,0.666666666666667,-0.333333333333333,16.372628679547,7.25126802202863,-0.557110335551246,0.309777571825765,0.317241379310345,0.0240940860908365,0.203197405004634,0.193103448275862,-0.0496756182911965,84.1425792106726,41,-43.1425792106726
4807830,ALIEF ISD,HOUSTON,TX,173,FALSE,TRUE,0,0.00658821737309113,0.00658821737309113,4542.71779257156,21983.5482142857,3.8392942767068,0.9,0.666666666666667,-0.259259259259259,15.5557705148542,3.82317021990935,-0.754228167852014,0.148257955545972,0.126148897058824,-0.149125612893625,0.262339855892764,0.459558823529412,0.751768986704271,92.2820512820513,,
4807890,ALLEN ISD,ALLEN,TX,1,FALSE,FALSE,0,0.000109661147055598,0.000109661147055598,3850.52373122876,,,1,0,-1,17.7317172103251,,,0.0781866728581379,,,0.0423922297035833,,,97,,
4808090,ALVIN ISD,ALVIN,TX,197,FALSE,FALSE,0,0.0204441677044417,0.0204441677044417,4616.91377664652,6491.7614213198,0.40608244714396,1,0.5,-0.5,16.9702010820421,12.604501607717,-0.257256791078618,0.142718583571403,0.128617363344051,-0.0988043734353415,0.283920572778895,0.385852090032154,0.359014199836232,93.9422492401216,62,-31.9422492401216
4808130,AMARILLO ISD,AMARILLO,TX,948,FALSE,TRUE,0.00785894895100116,0.0582452691078889,0.0503863201568878,4424.20520989112,4949.08689655172,0.118638639430001,1,0.5,-0.5,15.0757136010208,17.2979080828802,0.147402274988097,0.114911756831895,0.119047619047619,0.0359916367980883,0.25381494676579,0.0952380952380952,-0.624773495605139,93.1962750716332,45,-48.1962750716332
4808190,ANAHUAC ISD,ANAHUAC,TX,6,FALSE,FALSE,0.0420168067226891,0.00946372239747634,-0.0325530843252127,4434.75708133971,5397.65333333333,0.217124914472821,1,1,0,12.1603538894808,,,0.0714285714285714,0,-1,0.428571428571429,0,-1,97.5,,
4808280,ANDREWS ISD,ANDREWS,TX,40,FALSE,FALSE,0.0123595505617978,0.0165152766308836,0.00415572606908581,5292.8955215752,13661.7497619048,1.58114858043503,1,1,0,14.5306348031521,6.66666666666667,-0.541199214144416,0.0548446069469836,0,-1,0.249847653869592,0.333333333333333,0.334146341463414,97,,
4808310,ANGLETON ISD,ANGLETON,TX,73,FALSE,FALSE,0.0140971805638872,0.0218432076600838,0.00774602709619656,3696.72827417381,9490.5871559633,1.56729368568059,1,0.666666666666667,-0.333333333333333,17.4101202461928,11.2036746863892,-0.356484933592626,0.239825735841037,0.125470514429109,-0.476826313118145,0.318775900541919,0.501882057716437,0.574404015056462,95,,
4808340,ANNA ISD,ANNA,TX,10,FALSE,FALSE,0,0.00836120401337793,0.00836120401337793,4407.98821548822,15479.4166666667,2.51167378630394,1,0,-1,14.5856546287132,14.4927536231884,-0.00636934082766018,0.175750834260289,0,-1,0.0778642936596218,0,-1,97.5,,
4808700,ARLINGTON ISD,ARLINGTON,TX,848,FALSE,TRUE,0.0367399189246853,0.0294280955024986,-0.00731182342218668,5789.7568201629,12719.2569626168,1.19685512840917,0.91304347826087,0.666666666666667,-0.26984126984127,15.2812735137837,9.49123400682724,-0.378897707820873,0.183109940005009,0.148748037352285,-0.187657221949741,0.300029398634597,0.380133873233617,0.266988751647564,85.6583541147132,52,-33.6583541147132
4808870,ATHENS ISD,ATHENS,TX,17,FALSE,FALSE,0.0065359477124183,0.00773430391264786,0.00119835620022956,3029.37218964727,8538.506875,1.8185730707438,0.666666666666667,0,-1,15.4400806332295,8.5,-0.449484740273528,0.346666666666667,0,-1,0,0,,92,,
